timestamp,node,cpu_pct,pods,
1781732172.127229,node-1,1.8,"{worker-341a2b2b3affc84b-f47989649-6v8hb"": 0.37}""",
1781732172.3029356,node-2,1.3,"{worker-165156b067e9299a-cb9889bb-zdpr2"": 0.17","[' ""worker-1de6db5cc9a0296e-587f7cccc5-6lgk2"": 0.24', ' ""worker-a9fd6223e00378ed-66bc45699-s4qx9"": 0.34', ' ""worker-734272c01926d196-dfd9f9f44-4lqg8"": 304.85', ' ""worker-d27353c8ad7c924a-588dcf95d8-2t7bw"": 0.19', ' ""node-metrics-collector-ljzmx"": 20.76}""']"
1781732172.9088266,node-0,1.8,"{worker-a9644719e5d173a2-74cc9cf98b-wvzqf"": 0.4","[' ""worker-8ef86af9762af347-5d684cffd6-66tl2"": 0.18', ' ""worker-03e48744252ef722-5799ccb989-nl7wj"": 0.4', ' ""worker-3029b453646555d8-ff967d94d-fsq4r"": 0.26', ' ""kube-controller-manager-node-0"": 14.34}""']"
1781732173.3269477,node-1,0.9,"{controller-666f99f6ff-7sj5p"": 1.22}""",
1781732173.5020485,node-2,1.3,"{worker-dfcd50e431bff00c-67747d878b-44gn7"": 0.17}""",
1781732174.1119556,node-0,1.4,"{worker-1c4353c2703fb166-d4f59b798-7p95j"": 0.16","[' ""worker-85479ef37b5dc75d-576f4bd87-4p5k9"": 0.35', ' ""worker-73e9cf25a1a3b312-5c79df49b9-twtfv"": 0.4', ' ""worker-641f0f86d3d9f681-8c686f65f-pcmgp"": 0.37}""']"
1781732174.5319877,node-1,1.4,"{worker-4f931629ab2497de-c75996879-xvggj"": 0.29","[' ""worker-a0ed6d33dc4622e0-545b7475ff-lt59l"": 0.18', ' ""worker-f0fa62feeb880620-6f5ccf85d4-czbpm"": 0.39', ' ""worker-dd81ee53ae84624a-7864cc945c-fnb9r"": 0.37', ' ""worker-a55aa23d7c2a7c80-6d76687844-l497r"": 0.26}""']"
1781732174.704619,node-2,1.3,"{worker-ca4fde7aa358b20b-59d59c8db6-m7bqw"": 0.26","[' ""worker-fc4cdb6f79037e08-6b8669f4f9-wpvlv"": 0.27', ' ""worker-67b406bcce86bae0-5c685b4bc4-686gz"": 0.39', ' ""worker-938e7f49544b3293-8698f95b77-2c6wj"": 0.27', ' ""calico-node-ssgbn"": 31.35}""']"
1781732175.3053339,node-0,19.8,"{worker-93b7777259b0d610-5c897f5846-g87m9"": 0.18","[' ""worker-a69fc53dccda5042-7d4bfdd6c6-r7fwl"": 0.18', ' ""worker-a4a3c0390fad6c1a-6f5fd46dc9-sw7n2"": 0.34', ' ""speaker-kqh9b"": 28.41}""']"
1781732175.7297208,node-1,2.5,"{worker-c8c43e1a911f29e5-56ccf5c49-v7l4r"": 0.25","[' ""worker-bc378b6d0bed3329-6bbcc49f56-z8cn5"": 0.27', ' ""speaker-nq88c"": 16.44', ' ""worker-80ba614b065a6836-65dfb8499b-pf78b"": 0.28', ' ""worker-fe016d40663e76e9-556f49db4b-995ww"": 0.25', ' ""worker-c6899d1b80112b58-6658557c5d-b5lvd"": 0.24', ' ""node-metrics-collector-rd25p"": 21.38}""']"
1781732175.9051502,node-2,2.4,"{worker-4dd59aea96ab30b4-858f47b88b-m6dtc"": 0.37}""",
1781732176.5658514,node-0,33.7,"{worker-d399b29c39aafde6-5b9cd56bc-kw6qc"": 0.29","[' ""worker-8d13ca6c1e7b4541-64dfd6b499-d5ttq"": 0.25', ' ""worker-3efeb602c2eb29e2-7ff979c898-65zcp"": 0.25}""']"
1781732176.9278145,node-1,1.4,"{worker-f8a0e46efc7202b8-64b7f96d84-9hcbj"": 0.17","[' ""worker-b5450811f2226912-7997468867-clkrk"": 0.17}""']"
1781732177.104715,node-2,1.4,"{worker-5fb02cfeb979fec1-b7964b5b5-j2gx8"": 0.25}""",
1781732177.8088346,node-0,33.5,"{worker-96149d3ed4f00afb-7764469b77-h5fwk"": 0.29}""",
1781732178.1309803,node-1,2.7,"{worker-8fccbc5264ff823b-6c775df4fb-lpxmd"": 0.25","[' ""worker-7d37cefc5c5fd0c8-6b79db6dc-9bpkx"": 0.31', ' ""worker-5a214e8e45500489-5cfb9f7d4c-kmh9h"": 0.36', ' ""worker-7958f89676bf3653-6b5bcd47bf-p58lg"": 0.35', ' ""worker-cebc121403bf0d9d-66f8684bfb-ssrt7"": 0.35', ' ""worker-1c5682a8e57d04d0-6d8c5ff796-gr8ts"": 0.29', ' ""kube-apiserver-node-1"": 44.78}""']"
1781732178.307855,node-2,3.1,"{speaker-gbvmg"": 25.0","[' ""worker-18ed3ca44bd1f7d4-54b87969ff-wnqbp"": 0.34', ' ""worker-846a33ce84d2b4bf-954df86fc-2f759"": 0.36}""']"
1781732179.0082839,node-0,31.1,"{worker-f274d71de386ccc7-557cff9876-cqfp7"": 0.37","[' ""worker-70b9cea7ca266637-5b6b9c5c87-zzsg5"": 0.19', ' ""worker-cd1309cf6db9f944-7db89d747d-hzr8n"": 0.26', ' ""worker-7b2c43a2bc30f6bb-75855b864c-9kkdz"": 0.18}""']"
1781732179.3292353,node-1,1.6,"{kubernetes-metrics-scraper-55bc8b9b54-z4jx8"": 1.66","[' ""worker-93c57176225d0e98-5996db775f-j9zfr"": 0.19', ' ""worker-530c944fe7e078ff-66df7d9b9c-4p6gz"": 0.26', ' ""calico-node-57gmd"": 27.16}""']"
1781732179.5034647,node-2,1.2,"{worker-2709aa426c73ec15-6c886bcf5c-dldh7"": 0.36","[' ""worker-b5cd624f4d49f3dc-59b8c9c7f-gk77d"": 0.25', ' ""worker-5466ca598a6b68be-84cc7d4789-xth2q"": 0.34', ' ""worker-34bebca9cd2c3d5c-6dd474884d-qzq9p"": 0.25', ' ""nginx-proxy-node-2"": 0.16}""']"
1781732180.2121348,node-0,32.2,"{worker-a03d8277f9ec95f7-64cb48b585-t98pg"": 0.18","[' ""worker-4f5eafc2b3d6ead5-6c696d7b65-rc7st"": 0.29', ' ""kube-apiserver-node-0"": 56.62}""']"
1781732180.5353706,node-1,1.2,"{worker-d73164944f1fe92f-d5f66744-6m76x"": 0.36","[' ""worker-a6bbb3b6d85b46b1-66c4fcf54f-hnhxh"": 0.2', ' ""worker-17c37a0fdd5d1932-6d9955d87-w7r5h"": 0.27', ' ""worker-64f056310269572d-cbb9b79c9-cr9pt"": 0.37', ' ""kube-controller-manager-node-1"": 1.41}""']"
1781732180.7057106,node-2,0.9,"{kube-proxy-jldfd"": 0.11","[' ""worker-7aa2508882a841c9-7945474ff8-vkxn5"": 0.19', ' ""worker-9417b97516aa524c-76d5d655bf-8wrdx"": 0.29', ' ""worker-8a9817064c66ff2f-75c87f75f-zs5bh"": 0.37', ' ""worker-3e325e5d1375e6a6-8487599786-kfxmw"": 0.17', ' ""worker-4fd9ef036fda3832-5b98bfc558-kbwrg"": 0.27', ' ""worker-97b9300c3b009d6e-7d6fcf4874-f8zp9"": 0.26', ' ""worker-7e425fa87bc12971-fcfd4f7b-rtrqh"": 0.19', ' ""worker-06da275043bac552-794f85d7f6-7gdmj"": 0.35}""']"
1781732181.4055183,node-0,31.4,"{kube-proxy-5ndcm"": 0.12","[' ""worker-0aab83a24e916a30-6dd95c7584-6h2bl"": 0.4', ' ""worker-fcc7dff74ceb0deb-5c96f645b-kglpt"": 0.19', ' ""worker-682c50b946b6efb6-6cc4c9965f-5lgj8"": 0.3', ' ""kube-scheduler-node-0"": 2.63', ' ""calico-node-k96rn"": 31.01}""']"
1781732181.7283766,node-1,1.4,"{worker-68d84244f6a3c212-6f4ffb97f9-fvvkz"": 0.28}""",
1781732181.9076567,node-2,1.5,"{worker-abee572c88a5173c-6c446c4654-dsstm"": 0.28","[' ""worker-bc7554e7f013bbc9-5df44489b4-h47wh"": 0.28', ' ""kubernetes-dashboard-798b84547b-j449p"": 0.24}""']"
1781732182.6128366,node-0,31.7,"{worker-b81ed828cb5e7192-7bfd7c5685-8r8mz"": 0.21}""",
1781732182.9285705,node-1,1.7,"{worker-8d5a5cbc5dcaf950-795dbc5877-h8znj"": 0.27","[' ""worker-6139f1f15c382fa8-68cfdb745d-2dsnf"": 0.26', ' ""metrics-server-574d47cd58-qct4v"": 5.46}""']"
1781732183.1057074,node-2,1.1,"{worker-ea65064e04faf35c-6496cf979b-jf9vh"": 0.26","[' ""calico-kube-controllers-5b566ffb7d-vqwlz"": 3.49}""']"
1781732183.8222215,node-0,66.7,"{worker-a9644719e5d173a2-74cc9cf98b-wvzqf"": 0.24","[' ""worker-03e48744252ef722-5799ccb989-nl7wj"": 0.21', ' ""worker-45adb7409f430f55-5454898758-hppbz"": 0.25', ' ""worker-3029b453646555d8-ff967d94d-fsq4r"": 0.17}""']"
1781732184.1297019,node-1,1.5,"{worker-046b5f12d0ed300f-cbbd44969-9dlf9"": 0.36","[' ""worker-4b22cc3e1988174e-7756bbf56d-wvn6k"": 0.28}""']"
1781732184.3057055,node-2,1.4,"{worker-62ed48c098820db0-79687cb8b9-76n6g"": 0.36}""",
1781732185.0401075,node-0,32.7,"{worker-57d15fc6e7154e6c-77785f9d4b-bf8x6"": 0.35","[' ""worker-db6be4a997f386b3-6f7bd4fcfd-t8j4w"": 0.3', ' ""worker-37a025445321ed43-669f9b9d4b-ptt6k"": 0.39', ' ""worker-60bb8c2ce1c44989-585f5f8f8d-8xjdw"": 0.27', ' ""speaker-kqh9b"": 16.72', ' ""worker-73e9cf25a1a3b312-5c79df49b9-twtfv"": 0.22', ' ""worker-f7bfe5bc8d2a37a5-867f9c5dc4-hw672"": 0.24}""']"
1781732185.3271332,node-1,1.7,"{worker-1573b95c039e51cc-bcd7cd759-hls2p"": 0.27","[' ""worker-41b8611922a7e03f-86b98fb547-kq56q"": 0.37', ' ""worker-220343d206dfebda-678b78775-rs25q"": 0.28', ' ""kube-proxy-vvt2w"": 25.49', ' ""controller-666f99f6ff-7sj5p"": 0.87}""']"
1781732185.5041702,node-2,1.5,"{worker-dfcd50e431bff00c-67747d878b-44gn7"": 0.26","[' ""worker-a25e2d58c503c1a3-6b7dcf657c-7fv5n"": 0.36', ' ""worker-1de6db5cc9a0296e-587f7cccc5-6lgk2"": 0.32', ' ""worker-d929e795459178fd-7bb6489664-dq4x2"": 0.27', ' ""worker-d27353c8ad7c924a-588dcf95d8-2t7bw"": 0.27', ' ""node-metrics-collector-ljzmx"": 23.33}""']"
1781732186.2327647,node-0,32.0,"{worker-21e3d223c039daac-5cdb5b6c7f-hc2nb"": 0.31","[' ""worker-1661c8faccd5c7ce-659c56686-qbjvc"": 0.31', ' ""worker-efa202d17ba66651-65c54d6d76-7qw75"": 0.3', ' ""worker-bc11bd0a836eb393-6755f74c46-srrnk"": 0.38', ' ""orchestrator-d57c497c-87v5c"": 0.86', ' ""coredns-69db55dd76-bqwc5"": 2.92', ' ""kube-controller-manager-node-0"": 17.65}""']"
1781732186.5279438,node-1,1.4,"{worker-4f931629ab2497de-c75996879-xvggj"": 0.28","[' ""worker-341a2b2b3affc84b-f47989649-6v8hb"": 0.16', ' ""worker-80ba614b065a6836-65dfb8499b-pf78b"": 0.18', ' ""worker-e92487a7ec042235-86595c994d-tt6kl"": 0.37', ' ""worker-38c3814fedc3e476-5bf68c8b78-gtpx8"": 0.3', ' ""worker-fe016d40663e76e9-556f49db4b-995ww"": 0.19}""']"
1781732186.7061071,node-2,1.8,"{worker-a83894b2184e57e7-77d48698c9-pf5tw"": 0.34}""",
1781732187.4305544,node-0,32.9,"{worker-a69fc53dccda5042-7d4bfdd6c6-r7fwl"": 0.18","[' ""worker-e6c7bb410627e9eb-64d9bd9f5c-n9s6v"": 0.35', ' ""worker-8ef86af9762af347-5d684cffd6-66tl2"": 0.3', ' ""worker-7fa05b607ae861b8-55cdc95c6b-9dwrw"": 11721.82', ' ""worker-c864b7cf40f389cb-98f545bf-j5vgm"": 0.38', ' ""worker-3efeb602c2eb29e2-7ff979c898-65zcp"": 0.18', ' ""node-metrics-collector-2psk2"": 34.62}""']"
1781732187.7290256,node-1,1.9,"{worker-dd81ee53ae84624a-7864cc945c-fnb9r"": 0.22","[' ""worker-71fab9125e9dc96c-6f5bd7bbd6-kb6xn"": 0.38', ' ""dns-autoscaler-6d5984c657-stpkv"": 0.57}""']"
1781732187.9032354,node-2,3.3,"{worker-bbc455780b7161c4-6b5dd776c4-6zrhs"": 0.28","[' ""worker-458c67821d1d6a60-6fc949cdd8-xgfzq"": 0.28', ' ""worker-c79aae5f316a650e-68d7565ddb-j26sw"": 0.28', ' ""worker-6e42a4e8ea1df408-79c6fcc7d-tfmjn"": 0.36', ' ""worker-a9fd6223e00378ed-66bc45699-s4qx9"": 0.28}""']"
1781732188.6315033,node-0,31.8,"{worker-f274d71de386ccc7-557cff9876-cqfp7"": 0.18","[' ""worker-d399b29c39aafde6-5b9cd56bc-kw6qc"": 0.32', ' ""worker-c2ea3952c7a77d53-bb4557796-b7mpv"": 0.26', ' ""worker-51dbc1cbb708f14d-59f44787cd-cm6nk"": 0.4', ' ""worker-b1034a4b389601e0-6cf5956dcd-2qxcg"": 0.33', ' ""worker-641f0f86d3d9f681-8c686f65f-pcmgp"": 0.23}""']"
1781732188.9295893,node-1,2.6,"{worker-975dcb62013d897e-bf4bb4866-hrgm6"": 0.36","[' ""worker-85effaac4d59e8d2-779d7b8d97-46xw6"": 0.28', ' ""worker-bb0034ea3bcbe045-5fb785466b-zqbtd"": 0.36', ' ""worker-a55aa23d7c2a7c80-6d76687844-l497r"": 0.27', ' ""kube-scheduler-node-1"": 4.71}""']"
1781732189.1052933,node-2,1.4,"{worker-a594f92f84072b4c-56b47dfdfd-f9vk6"": 0.28","[' ""worker-165156b067e9299a-cb9889bb-zdpr2"": 0.35', ' ""worker-8edcb2c8634528c6-78cdb47bf8-bcxzv"": 0.35}""']"
